gene_id,MC10-IP,MC10-Input,MC21-IP,MC21-Input,MC22-IP,MC22-Input,MC9-IP,MC9-Input,Petro11-IP,Petro11-Input,Petro12-IP,Petro12-Input,Petro23-IP,Petro23-Input,Petro24-IP,Petro24-Input
MSTRG.3076,1,1,1,23,1,1,1,1,1,2,1,1,1,1,1,1
MSTRG.3075,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.3074,1,1,1,26,1,1,1,1,1,1,1,26,1,1,1,5
MSTRG.24802,1,140,1,155,1,97,1,158,1,66,1,288,1,41,1,167
MSTRG.24803,1,14,1,1,1,1,1,1,1,1,1,6,1,9,1,5
MSTRG.24800,1,99,1,44,1,104,1,67,1,53,1,123,1,69,1,108
MSTRG.24801,1,155,1,46,1568,145,1,16,1,108,1,339,1,359,45,161
MSTRG.24806,219,2151,2480,1832,724,1758,1,2668,1751,2543,1991,4975,1193,2622,170,2178
MSTRG.24807,130,25,1,26,1,49,1,122,1,39,1,64,1,65,1,76
gene26709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.5541,1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.24808,1,1,1,75,1,1,1,37,1,4,1,6,1,5,1,6
MSTRG.24809,1,1,1,1,1,3,1,2,1,1,1,7,1,7,1,1
gene8414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene26700,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1
MSTRG.11712,1,1,1,86,3,1,1,119,845,183,72,441,681,242,1,184
MSTRG.11713,1,8,1,13,1,19,1,12,1,4,79,3,1,8,1,4
MSTRG.11710,1,17,1,1,1,1,1,17,1,6,89,8,1,1,1,5
MSTRG.11711,1,618,1,836,1,827,1,565,610,1436,192,4167,1273,3875,504,2145
MSTRG.1509,1,4,1,9,1,4,1,9,1,1,1,3,1,3,1,1
MSTRG.1508,1,26,1,1,1,1,1,20,1,1,1,1,1,1,1,4
gene2454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.11715,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1
MSTRG.36823,1,73,1,85,1,60,1,61,16,42,1,115,1,47,1,23
MSTRG.1504,1,3,1,1,1,3,1,1,10,21,1,80,1,83,24,30
MSTRG.1507,1,75,1,3,1,33,1,32,1,2,89,1,1,11,1,38
MSTRG.1506,1,369,1,192,1,337,1,448,1,397,1,835,1,385,1,262
MSTRG.1501,1,154,1,222,1,190,1,134,319,270,64,448,1,594,16,344
MSTRG.1500,1,301,601,255,3,274,1,174,1,416,233,691,1,707,1,551
MSTRG.1503,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2
MSTRG.1502,1,36,1,20,1,63,1,29,185,100,357,401,1,268,118,170
MSTRG.42345,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1
MSTRG.22315,1,1,1,1,1,11,1,4,1,9,1,22,1,1,1,7
MSTRG.22316,1,52,1,60,300,35,1,128,1,1,1,1,1,1,1,1
MSTRG.22317,338,75,2305,84,1,105,1,62,1,83,1,296,1,225,1,136
MSTRG.22310,1,19,1,1,1,25,1,15,1,8,1,1,1,11,1,8
MSTRG.42340,349,93,1,6,1,8,1,27,1,27,1,53,1,24,1,41
MSTRG.42343,2,16,1,1,1,2,1,13,1,1,1,1,1,2,1,5
MSTRG.22313,1,98,59,76,16,50,1,137,1,74,1,135,16,101,1,17
MSTRG.15684,1,22,1,22,1,25,1,32,1,1,1,1,1,29,1,3
MSTRG.22318,1,119,1,22,1,110,1,92,1,110,1,363,1,752,299,426
MSTRG.22319,1,79,1,27,1,25,1,59,1,5,1,45,1,15,1,19
MSTRG.15685,1,6,1,1,1,1,3,2,1,1,1,30,1,34,1,3
gene2476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45856,1,7,84,28,1,80,155,84,1,82,2,302,2,142,16,34
MSTRG.45857,1,12,1,1,1,1,1,1,1,1,1,20,1,1,1,1
MSTRG.48723,1,1,1,3,1,1,1,1,9,3,1,5,1,21,1,1
MSTRG.45858,1,1,1,18,1,2,1,1,1,1,1,1,1,1,1,1
MSTRG.15734,1,1,1,1,1,1,1,21,1,1,1,1,1,1,1,1
MSTRG.45859,2,8,4,1,6,3,1,1,6,7,1,12,1,12,1,4
MSTRG.44529,1,67,1,83,801,20,1,18,1,10,1,38,1,52,1,5
gene19247,1,1,1,1,1,10,1,7,1,7,1,4,1,1,1,1
MSTRG.38483,1,84,1,12,1,40,1,25,1,36,4,42,1,28,10,9
MSTRG.33524,1,95,1,174,1,139,1,131,1,124,126,228,1325,267,1,189
gene16133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene16132,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1
MSTRG.45377,1,1,1,3,1,1,1,17,1,18,1,7,1,1,1,5
gene16135,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.38480,1,16,1,1,1,3,1,9,2,6,1,1,1,1,1,1
MSTRG.45371,1,682,1,799,256,674,1,671,163,771,415,1104,1,2643,236,1293
MSTRG.45370,1,7,1,2,1,1,1,5,1,9,1,7,1,2,21,2
MSTRG.46998,2,10,1,2,1,9,1,1,3,7,1,15,1,18,1,19
MSTRG.46999,1,1,1,17,1,5,1,1,1,1,1,15,1,1,1,3
MSTRG.46994,1,1,1,1,1,1,1,1,1,1,1,10,1,17,1,1
MSTRG.46995,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1
MSTRG.46996,1,12,1,1,1,4,1,24,1,1,1,1,1,1,1,1
MSTRG.46997,1,38,1,238,1,19,1,45,40,14,1,100,1,83,1,46
MSTRG.46990,1,1,1,1,1,1,1,2,1,1,1,9,1,1,1,3
MSTRG.46991,1,74,1,69,314,73,1,155,1,60,1,92,1,42,1,59
MSTRG.46992,1,3,1,1,1,1,1,1,1,1,1,21,1,1,1,1
MSTRG.46993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
MSTRG.44527,1,205,464,241,156,287,1,301,1,145,1,521,1,233,42,294
MSTRG.9738,1,1,1,1,1,10,1,4,1,3,1,7,1,1,1,1
MSTRG.9739,1,23,107,28,2,20,1,28,1,8,1,34,1,13,1,47
MSTRG.9736,1,12,1,15,1,4,1,27,1,6,1,6,1,1,1,7
MSTRG.9737,1,1,1,17,1,20,1,13,1,3,1,12,1,17,1,5
MSTRG.9734,5,71,1,43,1,35,1,17,1,37,1,137,1,79,1,44
MSTRG.9735,1,2,1,1,1,1,1,5,1,1,1,11,1,1,1,1
MSTRG.9732,1,193,1,80,1,98,1,114,1,402,601,956,1,693,141,515
MSTRG.9733,1,301,97,101,1,105,705,198,129,177,31,551,1,200,139,99
MSTRG.9730,1,92,1,118,1,68,69,130,1,108,1,216,1,126,2,84
MSTRG.9731,1,1,1,1,1,8,1,1,1,1,1,1,1,17,1,5
MSTRG.33526,1,1,1071,1,1,1,1,1,1,1,1,16,1,1,1,1
MSTRG.42803,1,24,1,20,1,42,2,66,1,4,1,1,1,24,1,26
MSTRG.2852,1,29,1,30,1,13,1,8,1,3,1,9,1,3,1,2
MSTRG.2853,1,7,1,1,1,7,1,1,1,1,1,12,1,1,1,1
MSTRG.2850,1,1,267,4,2,2,1,1,1,1,1,1,1,1,1,1
MSTRG.23048,1,1,1,1,1,1,1,1,1,12,1,1,1,9,1,13
gene3327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.2857,1,56,83,23,3,16,1,39,1,31,1,44,1,62,1,10
MSTRG.2854,1,140,1,186,572,163,1,100,1,167,79,326,1,353,1,187
MSTRG.2855,1,9,1,16,1,30,1,23,1,33,26,65,1,58,1,24
MSTRG.23043,1,256,1,222,1,172,1,165,1,161,1,416,1,216,1,148
MSTRG.23042,1,3,1,8,1,9,1,8,1,3,1,1,1,10,1,3
MSTRG.2858,1,196,1,7,1,128,1,10,1,90,63,134,1,174,1,93
MSTRG.23040,1,1,1,19,1,1,1,1,1,3,1,1,1,1,1,1
gene2472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.23046,1,256,877,138,1,238,1,281,591,359,1,310,1,568,1,288
MSTRG.23045,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.23044,1,1,1,28,1,1,1,1,93,1,1,10,1,6,1,1
MSTRG.50791,1,1,1,1,1,1,1,1,1,1,1,33,1,1,6,7
gene28069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.50793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,405,1
MSTRG.50792,1,5,1,1,648,1,1,1,1,1,1,1,1,1,1,1
MSTRG.50795,1,1,1,9,1,1,1,1,1,1,1,23,1,1,1,1
MSTRG.50794,1,6,1,1,1,6,1,1,1,1,1,61,1,1,1,1
MSTRG.50797,1,1,1,1,1,1,1,1,1,11,1,99,1,55,1,40
MSTRG.50796,1,69,2,90,233,96,1,17,46,138,69,255,198,440,203,192
gene28060,1,1,1,1,1,1,1,1,1,7,1,10,1,10,1,3
MSTRG.50798,1,1,1,1,1,4,1,20,1,1,1,1,1,1,1,1
MSTRG.9080,1,43,1,1,1,3,1,1,1,8,1,1,1,17,1,1
MSTRG.9081,1,3,1,14,1,1,1,8,1,8,1,15,1,13,1,6
MSTRG.9082,1,1,1,1,1,1,1,1,1,4,1,22,1,1,6,1
MSTRG.9083,1,23,1,1,9,10,1,15,1,10,21,9,1,5,1,1
MSTRG.9084,1,5,4,1,1,3,1,4,1,1,1,95,1,1,46,21
MSTRG.9085,1,14,13,1,1,1,1,1,1,5,1,1,1,1,1,1
MSTRG.9086,1,4,1,9,1,47,1,1,1,11,1,1,1,3,1,1
MSTRG.9087,1,16,1,31,1,13,1,13,1,11,1,17,1,36,1,1
MSTRG.9088,1,13,1,1,1,1,1,29,1,1,1,17,1,122,1,1
MSTRG.9089,1,53,2794,17,78,73,1,17,1,73,1,1,1,30,1,37
gene2473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18568,1,62,3,103,1,66,93,43,1,51,251,346,1,128,156,47
gene27948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11087,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1
MSTRG.15735,1,1,1,1,1,1,1,1,1,1,1,8,1,13,1,9
gene27947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27945,1,3,1,1,1,1,1,1,1,1,1,25,1,1,1,1
MSTRG.46338,1,16,1,8,1,6,1,40,2,5,1,14,1,1,1,4
MSTRG.46339,1,8,1,1,1,13,1,20,1,1,1,28,1,1,1,9
MSTRG.43128,1,58,1,51,1,3,1,18,1,4,1,11,1,32,1,3
MSTRG.43129,1,7,1,6,1,10,1,6,1,7,1,5,1,6,1,4
MSTRG.43126,1,1,1,1,1,3,1,4,1,1,1,17,1,1,1,1
MSTRG.46331,29,58,437,55,539,65,18,81,67,42,10,107,20,94,17,81
MSTRG.43124,1,56,1,94,1,56,1,67,79,73,106,165,1,74,1,87
MSTRG.43125,1,9,1,4,1,23,1,23,1,3,1,9,1,18,1,11
MSTRG.46334,1,1,1,14,1,1,1,1,1,1,1,1,1,6,1,1
MSTRG.43123,1,1,1,1,1,1,1,1,1,4,1,10,1,5,1,3
MSTRG.43120,1,1,1,1,236,1,1,1,1,3,1,1,1,1,1,4
MSTRG.43121,1,1,1,1,1,5,1,1,1,1,1,21,1,1,1,1
MSTRG.45973,1,1,1,1,1,1,1,1,1,2,1,2,1,7,1,1
MSTRG.45972,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45971,1,12,1,1,1,1,1,4,1,1,1,1,1,1,1,1
MSTRG.45970,1,12,1,1,1,6,1,31,3,35,1,101,1,20,1,19
MSTRG.45977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45976,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45975,1,13,1,2,26,26,1,4,1,9,1,3,7,2,1,16
MSTRG.45974,1,1,1,1,1,17,1,1,1,5,1,13,1,52,1,13
gene28396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene28397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45978,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1
gene28392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene28393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene28390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene28391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene21997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.42329,1,27,1,5,1,80,1,32,1,39,1,69,1,115,1,39
MSTRG.40856,1,89,1211,34,3,104,1,97,5,108,1,189,1,158,1,70
gene31616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.50558,1,1,1,1,1,1,1,1,1,1,1,13,17,3,1,2
MSTRG.40471,1,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.41209,1,1,1,1,1,1,1,38,1,1,1,3,1,1,1,5
MSTRG.10556,1,1,1,1,1,1,1,4,42,1,1,1,1,1,1,1
MSTRG.43790,1,6,1,13,1,5,1,1,1,14,1,14,1,1,1,28
MSTRG.26962,1,28,1,1,1,15,1,1,1,31,1,79,1,30,1,35
MSTRG.44521,1,2,1,2,1,1,1,3,1,1,1,2,1,8,1,2
MSTRG.26961,1,1,1,3,1,1,1,1,1,1,11,20,14,1,9,1
MSTRG.18294,1,1,1,1,1,3,1,1,1,10,1,24,53,17,21,15
MSTRG.18295,1,1,1,1,1,1,1,1,1,1,1,22,1,13,1,2
MSTRG.18296,1,3,1,16,1,12,1,5,1,13,1,28,1,24,1,6
gene30040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18290,1,1,1,6,1,1,1,8,1,1,1,21,1,6,1,9
MSTRG.18291,1,1,1,1,1,1,1,21,1,1,1,1,1,1,1,6
MSTRG.18292,1,20,1,82,1,22,1,64,1,46,144,115,1,38,1,47
MSTRG.18293,1,1,1,8,1,1,1,10,1,18,12,11,1,8,1,4
gene30047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18298,1,22,1,1,35,7,1,4,1,7,1,3,201,3,1,8
MSTRG.18299,1,1,1,1,1,1,1,1,1,14,1,3,1,1,1,2
gene30045,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.26964,1,14,1,1,1,18,1,10,1,50,1,63,1,97,1,56
gene14146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.40853,1,20,1,10,1,1,1,11,1,1,1,1,1,1,1,1
gene28933,1,1,1,1,1,1,1,1,1,1,1,8,1,8,1,1
MSTRG.26969,1,298,2,152,1,199,1,286,22,109,1,342,1,139,1,161
gene28935,1,1,1,1,1,1,1,1,1,10,1,14,1,12,1,11
MSTRG.1088,1,716,1,504,604,582,1,487,1,394,75,880,1,508,30,455
MSTRG.3814,1,986,721,640,878,1336,1,1033,1096,1126,166,2120,1,1455,212,898
MSTRG.3817,1,22,1,1,1,1,1,30,1,1,1,1,1,3,1,1
gene30048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.40479,1,644,548,787,190,1253,2,576,51,1393,144,2933,210,1504,159,1469
MSTRG.3810,1,1,1,1,1,12,1,1,1,1,131,37,1,75,1,32
MSTRG.3813,1,1018,46,748,2000,1438,1,448,1,1996,570,4751,3225,7090,599,3371
MSTRG.18749,208,2707,1593,1180,1406,1121,3,645,348,1724,451,3295,655,2332,100,1868
MSTRG.40475,1,346,1,332,102,353,162,441,17,355,51,668,38,478,122,364
MSTRG.1081,35,62,6,169,22,39,1,19,25,19,17,121,1,154,16,121
MSTRG.18744,1,1,1,1,1,6,1,24,1,1,1,14,1,1,1,2
MSTRG.40476,1,8,1,4,1,1,1,3,1,3,1,13,1,1,1,6
MSTRG.3819,1,16,1,1,809,5,1,56,1,16,1,63,1,84,163,26
MSTRG.18743,1,1,1,1,1,1,1,10,1,1,1,1,1,5,1,1
MSTRG.18740,1,1,1,1,1,12,1,4,1,1,1,1,1,1,1,1
MSTRG.40472,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.14672,1,64,1,6,283,81,1,79,123,62,57,74,1,102,64,39
MSTRG.10592,1,169,1,85,1,200,1,200,1,146,376,424,1,323,1,251
MSTRG.14670,1,8,1,1,1,2,1,1,1,1,1,2,1,15,1,5
MSTRG.10590,165,1,1,1,434,4,1,1,1,1,1,1,1,1,1,1
MSTRG.10597,1,1,1,23,1,1,1,1,1,2,1,1,1,1,1,1
MSTRG.14677,1,4,1,27,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.10595,1,7,1,1,1,1,1,1,1,13,1,1,1,8,1,1
gene25547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.14678,1,1,1,1,1,1,1,51,1,30,1,12,1,1,1,1
MSTRG.14679,1504,132,1,53,1,103,1,235,610,170,1,144,1,40,1,118
gene1890,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2
MSTRG.13022,1,68,1,262,1,18,1,326,1,54,1,35,1,134,1,6
MSTRG.13023,1,90,1,60,853,90,1,83,1,35,1,57,7,36,1,11
MSTRG.13020,38,17,1,14,106,39,34,12,88,98,40,286,331,382,73,172
MSTRG.13021,1,2827,33,2676,1886,2729,325,3387,1086,2031,924,3866,324,2698,355,1749
MSTRG.13026,1,51,119,68,1,50,1,34,194,69,1,225,1,232,1,79
MSTRG.13027,1,87,948,103,328,80,1,70,1,54,1,196,1,77,1,113
MSTRG.13024,1,109,1,2,1,25,1,46,1,49,1,65,1,4,1,47
MSTRG.13025,1,1,1,1,1,1,1,3,1,1,1,10,1,1,1,1
MSTRG.13028,1,1,308,1,1,1,1,8,1,1,1,2,1,1,1,1
MSTRG.13029,1,3,1,1,1,1,1,17,1,5,1,1,1,1,1,1
MSTRG.42791,1,21,1,92,1,44,1,53,1,31,1,122,1,59,35,52
MSTRG.39602,1,1,1,8,1,1,1,1,1,1,1,1,1,1,75,9
MSTRG.39603,1,649,1051,546,201,610,116,609,281,513,90,1553,116,688,39,556
MSTRG.39600,1,32,1,22,1,32,1,34,1,9,50,79,1,22,1,2
MSTRG.39601,1,4,159,1,1,1,1,3,1,1,1,1,1,1,1,1
MSTRG.39606,1,1,1,13,1,1,1,1,1,1,1,1,1,8,1,1
MSTRG.39607,1,1,1,7,1,3,1,3,1,3,1,4,1,12,51,5
MSTRG.39604,1,6,1,27,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.12510,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
MSTRG.27083,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,1
MSTRG.39608,2,95,1,154,1,42,2,49,1,49,1,198,1,115,6,69
MSTRG.39609,1,1,1,20,1,1,1,4,1,1,1,3,1,1,1,1
MSTRG.19765,1,1,1,1,1,3,1,8,1,1,1,1,1,1,1,26
MSTRG.6360,1,1,1,1,1,14,1,1,1,3,1,1,1,4,1,1
MSTRG.6361,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,2
MSTRG.6362,1,1,1,60,1,1,1,39,1,11,1,1,1,7,1,15
MSTRG.6363,1,15,1,123,1,36,1,43,1,27,1,146,1,194,1,167
MSTRG.6364,1,46,1,17,1,97,1,16,1,23,1,71,1,3,1,29
MSTRG.6365,1,532,1841,557,1,811,1,575,556,1204,660,2104,1615,3757,434,1865
MSTRG.6366,45,1052,4141,1015,1233,1090,572,976,2793,1829,304,1770,36,4074,426,2771
MSTRG.6367,1,884,1,1147,25,1023,1,450,817,1104,98,2802,1,2882,58,1324
MSTRG.6368,1,4,1,21,1,1,1,76,1,1,1,4,1,5,1,7
MSTRG.6369,1,319,1,90,348,391,1,290,1,388,166,1051,1,1035,221,509
MSTRG.42796,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.12514,1,1,1,1,1,3,1,11,1,9,1,28,1,5,1,1
MSTRG.40850,1,2,1,1,1,1,1,1,1,1,1,1,1,10,1,4
MSTRG.12517,1,870,1182,997,2887,852,14,953,1070,822,35,2098,291,1468,96,833
MSTRG.12516,1,96,1,121,1,48,1,146,1,56,1,269,1,154,1,44
gene11215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.33385,1,1,1,1,1,6,1,1,1,1,1,23,1,1,1,1
MSTRG.33384,1,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1
MSTRG.33387,1,1,241,1,4,1,1,1,1,1,1,1,1,2,1,1
MSTRG.33386,1,136,5,169,14,289,1,283,64,170,169,349,1546,378,107,299
MSTRG.33381,1,1,1,11,1,1,1,1,1,4,1,1,1,3,1,2
MSTRG.33380,1,102,1,47,218,65,1,49,1,88,1,129,1,193,1,150
MSTRG.44208,1,64,1,18,1,47,1,6,1,48,12,87,1,202,1,79
MSTRG.44209,1,25,1,1,1,14,1,7,1,56,6,22,1,150,1,49
MSTRG.44206,1,36,1,11,1,30,1,65,1,60,1,169,1,51,1,78
gene10163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.44204,1,1,1,1,1,1,1,1,78,1,1,1,1,1,1,1
MSTRG.44205,1,59,1,5,1,47,1,50,1,44,1,155,1,73,1,19
gene10166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.44203,1,122,1,43,1,131,1,165,1,73,1,105,1,153,26,105
MSTRG.44200,1,1,1,16,1,1,1,1,1,1,1,11,1,1,1,6
MSTRG.44201,1,1,1,1,1,1,1,1,1,11,1,40,1,1,1,12
MSTRG.24379,1,1,1,1,2,1,1,30,1,9,1,19,1,1,1,9
MSTRG.11630,1,1,1,11,1,13,1,11,1,48,1,75,1,26,1,11
gene1239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1238,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1
gene1232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1236,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
gene1235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.24516,1,1,16,9,1,7,1,62,1,5,1,44,1,1,1,13
MSTRG.49692,1,1,1,1,95,11,1,1,1,1,1,1,1,1,1,1
MSTRG.12670,1,4,1,14,1,10,1,15,1,12,1,40,1,1,1,1
MSTRG.35970,411,32,1,42,1,26,1,21,203,33,1,44,718,52,160,20
MSTRG.35971,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1
MSTRG.19505,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1
MSTRG.19504,4048,11410,9932,14930,10231,16017,1378,11473,8522,14366,16125,34172,19528,45706,12180,21110
MSTRG.19503,1,245,2544,175,565,210,1,205,1,183,140,290,1,152,1,196
MSTRG.19502,1,1,1,1,1,1,1,18,1,1,1,12,1,1,1,4
MSTRG.19501,1,14,1,4,44,44,1,22,1,11,48,73,175,44,2,32
MSTRG.19500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.6944,272,74,761,3295,51,2726,1,60,1680,2338,504,4802,124,2994,108,117
MSTRG.35979,1,1,1,1,1,1,1,14,1,3,1,10,1,1,1,5
MSTRG.6946,1,1,1,28,1,1,1,1,1,1,1,4,1,1,1,1
MSTRG.6947,1,37,1,36,1,93,1,80,1,52,1,109,1,111,1,73
MSTRG.6940,115,686,1621,478,6,449,1,655,868,300,246,796,150,446,170,269
MSTRG.14487,1,91,1,95,1832,108,1,28,1,224,83,482,1,661,115,292
MSTRG.19509,1,547,1,305,1,783,1,449,361,1069,375,2677,1,2836,670,1849
MSTRG.19508,1,13,1,1,1,23,1,26,64,11,1,29,1,44,1,8
MSTRG.14486,1,248,1,160,1,144,1,67,1,75,1,187,1,126,1,89
gene20843,1,9,1,1,1,1,1,1,1,17,1,1,1,1,1,1
MSTRG.10302,1,220,1,136,1,161,1,199,332,105,1,280,1,133,1,116
MSTRG.27086,1,316,817,227,1,323,93,279,1,170,225,415,1,533,115,303
MSTRG.7011,1,15,1,1,1,9,1,5,1,9,1,1,1,1,1,2
MSTRG.7010,1,7,1,65,1,18,1,29,1,3,1,27,1,6,1,2
MSTRG.43469,2,2,1,1,1,1,1,11,1,1,1,1,1,1,1,1
MSTRG.7012,1,4,1,1,1,22,1,32,1,7,1,1,1,5,1,1
MSTRG.7015,1,34,1,1,1,15,1,1,1,1,1,25,1,3,1,1
MSTRG.7014,1,4,1,51,1,4,1,4,1,1,1,1,1,1,1,1
MSTRG.2065,1,1,1,1,1,1,1,19,1,2,1,1,1,1,1,1
MSTRG.2064,1,25,1,16,1,28,1,1,1,34,1,90,1,174,1,36
MSTRG.7019,1,12,1,1,1,6,1,23,1,5,1,1,1,1,1,1
MSTRG.43462,1,4,1,1,1,5,1,1,1,3,1,1,1,19,1,1
MSTRG.2069,1,1,1,15,1,1,1,1,1,4,1,3,1,1,1,1
MSTRG.2068,1,432,1,555,2804,503,1,491,125,277,67,765,1,642,437,509
MSTRG.43467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.43466,1,1,1,60,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.43465,1,1,1,1,1,1,1,8,1,10,1,30,1,1,148,18
MSTRG.43464,1,72,1,21,1,64,1,122,1,51,1,65,1,128,1,58
MSTRG.17350,1,7,1,6,1,4,1,15,1,1,1,12,1,2,1,5
gene600,1,1,1,15,1,1,1,10,1,1,1,1,1,14,1,1
MSTRG.7117,1,30,1,4,1,12,1,36,1,17,1,34,1,21,1,14
MSTRG.17351,1,1,1,19,1,2,1,1,1,1,1,1,1,3,1,1
MSTRG.13873,1,1,1,1,1,45,1,3,1,3,1,1,1,1,1,5
MSTRG.24511,1,18,1,38,1,1,1,15,1,14,1,1,1,1,1,1
MSTRG.32474,1,16,139,18,1,34,1,21,1,10,1,156,1,81,1,25
MSTRG.32475,1,130,13,97,1,164,1,73,1,101,1,219,1,176,1,140
MSTRG.32476,1,12,2,1,1,2,1,2,1,4,1,1,1,3,1,1
MSTRG.17353,1,3,1,7,1,3,1,14,1,1,1,33,1,5,1,3
MSTRG.45159,1,92,1,211,349,156,1,206,1,132,70,513,1,239,231,216
MSTRG.45158,1,25,2,61,1,15,1,9,1,16,1,22,30,16,1,18
MSTRG.32472,1,1,1,30,1,16,1,1,1,18,1,34,1,42,1,1
MSTRG.32473,750,1,1,9,1,1,1,1,1,15,1,54,1,29,1,8
MSTRG.45155,1,1,1,1,1,1,1,1,1,1,1,5,1,22,1,6
MSTRG.45154,1,103,1,59,1,65,1,32,1,25,1,153,1,194,1,67
MSTRG.45157,1,413,126,287,562,418,1,416,459,299,1,561,382,377,1,277
MSTRG.45156,1,119,9,60,1,82,1,52,12,149,1,269,1,177,82,123
